#t [s],	 res[A],	 res[Q] 
2.36830000000000007176 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36940000000000017266 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37050000000000027356 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37159999999999993037 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37270000000000003126 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37380000000000013216 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37490000000000023306 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.37600000000000033396 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.37709999999999999076 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.37820000000000009166 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.37930000000000019256 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38040000000000029345 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38149999999999995026 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38260000000000005116 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38370000000000015206 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38480000000000025295 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38589999999999990976 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38700000000000001066 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38810000000000011156 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.38920000000000021245 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39030000000000031335 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39139999999999997016 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39250000000000007105 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39360000000000017195 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39470000000000027285 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39579999999999992966 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39690000000000003055 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39800000000000013145 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39910000000000023235 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
2.39979999999999993321 ,	 0.00002551167683923607 ,	 0.00080124452016653452 
